"ClarityName","Months","busDays","actualDays","fte","Role","Team","Director","VP"
"Dan Reichenbach",2017-01-01,22,22,1,"Team Lead","Core Components","Leonardo Dicaprio","Harry Potter"
"Dan Reichenbach",2017-02-01,20,20,1,"Team Lead","Core Components","Leonardo Dicaprio","Harry Potter"
"Dan Reichenbach",2017-03-01,23,23,1,"Team Lead","Core Components","Leonardo Dicaprio","Harry Potter"
"Dan Reichenbach",2017-04-01,20,20,1,"Team Lead","Core Components","Leonardo Dicaprio","Harry Potter"
"Dan Reichenbach",2017-05-01,23,23,1,"Team Lead","Core Components","Leonardo Dicaprio","Harry Potter"
"Dan Reichenbach",2017-06-01,22,22,1,"Team Lead","Core Components","Leonardo Dicaprio","Harry Potter"
"Dan Reichenbach",2017-07-01,21,21,1,"Team Lead","Core Components","Leonardo Dicaprio","Harry Potter"
"Dan Reichenbach",2017-08-01,23,23,1,"Team Lead","Core Components","Leonardo Dicaprio","Harry Potter"
"Dan Reichenbach",2017-09-01,21,21,1,"Team Lead","Core Components","Leonardo Dicaprio","Harry Potter"
"Dan Reichenbach",2017-10-01,22,22,1,"Team Lead","Core Components","Leonardo Dicaprio","Harry Potter"
"Dan Reichenbach",2017-11-01,22,22,1,"Team Lead","Core Components","Leonardo Dicaprio","Harry Potter"
"Dan Reichenbach",2017-12-01,21,21,1,"Team Lead","Core Components","Leonardo Dicaprio","Harry Potter"
"Delfina Latchford",2015-01-01,22,22,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2015-02-01,20,20,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2015-03-01,22,22,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2015-04-01,22,22,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2015-05-01,21,21,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2015-06-01,22,22,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2015-07-01,23,23,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2015-08-01,21,21,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2015-09-01,22,22,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2015-10-01,22,22,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2015-11-01,21,21,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2015-12-01,23,23,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2016-01-01,21,21,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2016-02-01,21,21,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2016-03-01,23,23,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2016-04-01,21,21,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2016-05-01,22,22,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2016-06-01,22,22,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2016-07-01,21,21,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2016-08-01,23,23,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2016-09-01,22,22,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2016-10-01,21,21,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2016-11-01,22,22,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2016-12-01,22,22,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2017-01-01,22,22,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2017-02-01,20,20,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2017-03-01,23,23,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2017-04-01,20,20,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2017-05-01,23,23,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2017-06-01,22,22,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2017-07-01,21,21,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2017-08-01,23,23,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2017-09-01,21,21,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2017-10-01,22,22,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2017-11-01,22,22,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Delfina Latchford",2017-12-01,21,21,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Dennis Bolton",2015-01-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2015-02-01,20,20,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2015-03-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2015-04-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2015-05-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2015-06-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2015-07-01,23,23,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2015-08-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2015-09-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2015-10-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2015-11-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2015-12-01,23,23,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2016-01-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2016-02-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2016-03-01,23,23,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2016-04-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2016-05-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2016-06-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2016-07-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2016-08-01,23,23,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2016-09-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2016-10-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2016-11-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2016-12-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2017-01-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2017-02-01,20,20,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2017-03-01,23,23,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2017-04-01,20,20,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2017-05-01,23,23,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2017-06-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2017-07-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2017-08-01,23,23,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2017-09-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2017-10-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2017-11-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dennis Bolton",2017-12-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Jones",2015-01-01,22,22,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2015-02-01,20,20,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2015-03-01,22,22,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2015-04-01,22,22,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2015-05-01,21,21,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2015-06-01,22,22,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2015-07-01,23,23,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2015-08-01,21,21,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2015-09-01,22,22,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2015-10-01,22,22,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2015-11-01,21,21,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2015-12-01,23,23,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2016-01-01,21,21,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2016-02-01,21,21,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2016-03-01,23,23,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2016-04-01,21,21,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2016-05-01,22,22,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2016-06-01,22,22,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2016-07-01,21,21,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2016-08-01,23,23,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2016-09-01,22,22,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2016-10-01,21,21,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2016-11-01,22,22,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2016-12-01,22,22,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2017-01-01,22,22,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2017-02-01,20,20,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2017-03-01,23,23,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2017-04-01,20,20,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2017-05-01,23,23,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2017-06-01,22,22,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2017-07-01,21,21,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2017-08-01,23,23,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2017-09-01,21,21,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2017-10-01,22,22,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2017-11-01,22,22,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Jones",2017-12-01,21,21,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Don Miller",2015-01-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2015-02-01,20,20,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2015-03-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2015-04-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2015-05-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2015-06-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2015-07-01,23,23,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2015-08-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2015-09-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2015-10-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2015-11-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2015-12-01,23,23,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2016-01-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2016-02-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2016-03-01,23,23,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2016-04-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2016-05-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2016-06-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2016-07-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2016-08-01,23,23,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2016-09-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2016-10-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2016-11-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2016-12-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2017-01-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2017-02-01,20,20,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2017-03-01,23,23,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2017-04-01,20,20,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2017-05-01,23,23,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2017-06-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2017-07-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2017-08-01,23,23,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2017-09-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2017-10-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2017-11-01,22,22,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Don Miller",2017-12-01,21,21,1,"Individual Contributor","UX","Helga Pataki","Harry Potter"
"Dorothy Badders",2015-01-01,22,22,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Dorothy Badders",2015-02-01,20,20,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Dorothy Badders",2015-03-01,22,22,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Dorothy Badders",2015-04-01,22,22,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Dorothy Badders",2015-05-01,21,21,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Dorothy Badders",2015-06-01,22,22,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Dorothy Badders",2015-07-01,23,23,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Dorothy Badders",2015-08-01,21,21,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Dorothy Badders",2015-09-01,22,22,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Dorothy Badders",2015-10-01,22,22,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Dorothy Badders",2015-11-01,21,21,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Dorothy Badders",2015-12-01,23,23,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Dorothy Badders",2016-01-01,21,21,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Dorothy Badders",2016-02-01,21,21,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Dorothy Badders",2016-03-01,23,23,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Dorothy Badders",2016-04-01,21,21,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Dorothy Badders",2016-05-01,22,22,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Dorothy Badders",2016-06-01,22,22,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Dorothy Badders",2016-07-01,21,21,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Dorothy Badders",2016-08-01,23,23,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Dorothy Badders",2016-09-01,22,22,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Dorothy Badders",2016-10-01,21,21,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Dorothy Badders",2016-11-01,22,22,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
"Dorothy Badders",2016-12-01,22,22,1,"Individual Contributor","Bus Dev","Michael Fassbender","Harry Potter"
